WKT,stop_name,stop_id,shape_X,shape_Y
"POINT (-96.8048148503372 32.7811641237989)",LAMAR @ PACIFIC - S - NS,22820,-96.8048148503372,32.7811641237989
"POINT (-96.833578782878 32.7977701661919)",WYCLIFF @ MONITOR - S - NS,22834,-96.833578782878,32.7977701661919
"POINT (-96.8208787876765 32.799247149844)",IH 35 @ OAK LAWN - S - MB2,22896,-96.8208787876765,32.799247149844
"POINT (-96.6657386359517 32.8432750568436)",SHILOH @ CENTERVILLE - S - NS,22912,-96.6657386359517,32.8432750568436
"POINT (-96.7460606142666 32.8645690583588)",LARMANDA @ SKILLMAN - N - FS,22957,-96.7460606142666,32.8645690583588
"POINT (-96.7460306158278 32.8641910587351)",LARMANDA @ SKILLMAN - S - NS,22958,-96.7460306158278,32.8641910587351
"POINT (-96.8394217506491 32.8088241786677)",MEDICAL/MARKET CTR STATION,22972,-96.8394217506491,32.8088241786677
"POINT (-96.8501719784635 32.6481951704555)",INDIAN RIDGE @ WHEATLAND - S - NS,22975,-96.8501719784635,32.6481951704555
"POINT (-96.7466475550971 32.8823560596054)",FAIR OAKS @ WALNUT HILL - S - FS,23002,-96.7466475550971,32.8823560596054
"POINT (-96.746426554808 32.8824130596102)",FAIR OAKS @ WALNUT HILL - N - NS,23003,-96.746426554808,32.8824130596102
"POINT (-96.7656456386022 32.8570570831261)",AMESBURY @ SOUTHWESTERN - N - NS,23010,-96.7656456386022,32.8570570831261
"POINT (-96.7602140009019 32.6738870697839)",SIMPSON STUART @ HIGHLAND HILLS - E,23114,-96.7602140009019,32.6738870697839
"POINT (-96.7719925175795 32.8952880976699)",STEPPINGTON @ STONE CANYON - S - FS,23169,-96.7719925175795,32.8952880976699
"POINT (-96.7673775105371 32.8972970899305)",MANDERVILLE @ US 75 - E - FS,23183,-96.7673775105371,32.8972970899305
"POINT (-96.7504821417026 33.0085270714843)",PLANO @ INDEPENDENCE - E - NS,23206,-96.7504821417026,33.0085270714843
"POINT (-96.7498471406271 33.0087870705215)",PLANO @ INDEPENDENCE - W - NS,23231,-96.7498471406271,33.0087870705215
"POINT (-96.7006882637687 32.9680380620168)",COLLINS @ PLANO - W - FS,23306,-96.7006882637687,32.9680380620168
"POINT (-96.7002682643729 32.9678590620974)",COLLINS @ PLANO - E - NS,23307,-96.7002682643729,32.9678590620974
"POINT (-96.6573412011366 32.9874400623902)",TELECOM @ RESEARCH - W - MB2,23308,-96.6573412011366,32.9874400623902
"POINT (-96.7654929937597 32.6977860740576)",LEDBETTER @ BISMARK - W - FS,23338,-96.7654929937597,32.6977860740576
"POINT (-96.7694209848755 32.722038077888)",SOUTHERN OAKS @ OVERTON - W - FS,23353,-96.7694209848755,32.722038077888
"POINT (-96.7758539808228 32.7154750852863)",OVERTON @ BONNIE VIEW - W - NS,23356,-96.7758539808228,32.7154750852863
"POINT (-96.7659809928695 32.6974500744836)",LEDBETTER @ BISMARK - E - MB,23366,-96.7659809928695,32.6974500744836
"POINT (-96.9057207515071 32.7885792551506)",TUMALO @ LEATH - S - FS,23396,-96.9057207515071,32.7885792551506
"POINT (-96.9056557517584 32.7885572546689)",TUMALO @ LEATH - N - NS,23404,-96.9056557517584,32.7885572546689
"POINT (-96.7579399986138 32.7023330657154)",VANDERVOORT @ LEDBETTER - N - FS,23497,-96.7579399986138,32.7023330657154
"POINT (-96.9581345521309 32.89573042115)",ROYAL @ MACARTHUR - E - FS,23546,-96.9581345521309,32.89573042115
"POINT (-96.9593455524283 32.8960014234547)",ROYAL @ MACARTHUR - W - FS,23547,-96.9593455524283,32.8960014234547
"POINT (-96.8817349531548 32.6623172048023)",WESTMORELAND @ CAMP WISDOM - S - NS,23552,-96.8817349531548,32.6623172048023
"POINT (-96.7920249775371 32.6911291037069)",LANCASTER @ ATLAS - S - FS,23560,-96.7920249775371,32.6911291037069
"POINT (-97.0109225237317 32.9285485463059)",ESTERS @ FREEPORT - N - FS,23570,-97.0109225237317,32.9285485463059
"POINT (-97.011342523356 32.9288305470856)",ESTERS @ FREEPORT - S - MB,23571,-97.011342523356,32.9288305470856
"POINT (-96.9912925383054 32.9123704968442)",BENT BRANCH @ ROYAL - S - NS,23572,-96.9912925383054,32.9123704968442
"POINT (-96.9595377047588 32.7921943265894)",MACARTHUR @ OAKDALE - N - MB,23614,-96.9595377047588,32.7921943265894
"POINT (-96.8715338426885 32.7597131953833)",COLORADO @ MOULIN ROUGE - E - NS,23624,-96.8715338426885,32.7597131953833
"POINT (-96.8901644262643 32.9495673378279)",JOSEY @ CROSBY - N - FS,23635,-96.8901644262643,32.9495673378279
"POINT (-96.8903984270757 32.9493613381029)",JOSEY @ CROSBY - S - NS,23636,-96.8903984270757,32.9493613381029
"POINT (-96.8248728511359 32.7745601462967)",COMMERCE @ REPUBLIC - W - FS,23642,-96.8248728511359,32.7745601462967
"POINT (-96.6612647160331 32.8155340557344)",EASTFIELD CC,23708,-96.6612647160331,32.8155340557344
"POINT (-96.6823017645132 32.8046850552379)",BUCKNER @ JOHN WEST - N - MB,23718,-96.6823017645132,32.8046850552379
"POINT (-96.7003229535808 32.719217054988)",JIM MILLER @ ELAM - S - FS,23730,-96.7003229535808,32.719217054988
"POINT (-96.7659358780782 32.782346075858)",PARRY @ EXPOSITION - N - FS,23768,-96.7659358780782,32.782346075858
"POINT (-96.7813239403787 32.7581880908304)",LAMAR @ FOREST - S - NS,23773,-96.7813239403787,32.7581880908304
"POINT (-96.6667962859275 32.9594220613478)",ARAPAHO @ SHILOH - E - MB,23780,-96.6667962859275,32.9594220613478
"POINT (-96.6660772851116 32.9596430614633)",ARAPAHO @ SHILOH - W - FS,23781,-96.6660772851116,32.9596430614633
"POINT (-96.8738607672147 32.7922612163649)",WESTMORELAND @ CANADA - S - FS,23798,-96.8738607672147,32.7922612163649
"POINT (-96.6834386290606 32.8489430568651)",GARLAND @ JUPITER - N - NS,23836,-96.6834386290606,32.8489430568651
"POINT (-96.682767626152 32.8497370573805)",GARLAND @ JUPITER - S - NS,23837,-96.682767626152,32.8497370573805
"POINT (-96.865776975075 32.647422187234)",WHEATLAND @ OLD HICKORY - E - NS,23870,-96.865776975075,32.647422187234
"POINT (-97.0441445254561 32.9261935917873)",DFW REMOTE NORTH PARKING,23899,-97.0441445254561,32.9261935917873
"POINT (-96.7180681123316 33.0194600773774)",15TH @ BRENTWOOD - W - NS,23962,-96.7180681123316,33.0194600773774
"POINT (-96.8339829730399 32.662013151754)",RACINE @ CAMP WISDOM - N - NS,23987,-96.8339829730399,32.662013151754
"POINT (-96.7960108669028 32.7780661126803)",YOUNG @ ERVAY - W - NS,23995,-96.7960108669028,32.7780661126803
"POINT (-96.8913418799735 32.7196632125653)",COCKRELL HILL @ PEPPERTREE - N - NS,24036,-96.8913418799735,32.7196632125653
"POINT (-96.8367746089978 32.8645151979337)",MIDWAY @ NORTHWEST - S - MB,24046,-96.8367746089978,32.8645151979337
"POINT (-96.8068369715387 32.6856931210531)",HORTENSE @ PENTAGON - S - NS,24074,-96.8068369715387,32.6856931210531
"POINT (-96.9353226895196 32.8119563120431)",IRVING @ 3RD - E - NS,24084,-96.9353226895196,32.8119563120431
"POINT (-96.9432739824119 32.628943273523)",CLARK @ CLOVERGLEN - S - NS,24121,-96.9432739824119,32.628943273523
"POINT (-96.8827406832938 32.8281012497462)",GOVERNORS @ TITAN - E - NS,24143,-96.8827406832938,32.8281012497462
"POINT (-96.7563229968694 32.7168820632112)",SH 310 @ LINFIELD - S - MB,24208,-96.7563229968694,32.7168820632112
"POINT (-96.6567738710948 32.7622390536319)",ST AUGUSTINE @ SCYENE - N - NS,24247,-96.6567738710948,32.7622390536319
"POINT (-96.84988871269 32.8218391990279)",PLANTATION @ HARRY HINES - N - NS,24282,-96.84988871269,32.8218391990279
"POINT (-96.7350254616734 32.9092700602492)",FOREST @ ABRAMS - W - NS,24291,-96.7350254616734,32.9092700602492
"POINT (-96.8521258890604 32.7467961678743)",JEFFERSON @ MARLBOROUGH - W - FS,24366,-96.8521258890604,32.7467961678743
"POINT (-96.6506505952953 32.8538560571825)",WOODMEADOW @ FERGUSON - W - NS,24369,-96.6506505952953,32.8538560571825
"POINT (-96.6549829076918 32.7342710534646)",LAKE JUNE @ ST AUGUSTINE - W - MB,24407,-96.6549829076918,32.7342710534646
"POINT (-96.6840603768616 32.9310350606476)",BUCKINGHAM @ JUPITER - E - NS,25202,-96.6840603768616,32.9310350606476
"POINT (-96.6807143742997 32.9313100604197)",BUCKINGHAM @ JUPITER - W - NS,25203,-96.6807143742997,32.9313100604197
"POINT (-96.6618324114082 32.9174860595812)",CLARA BARTON @ MARIE CURIE - N - MB,25221,-96.6618324114082,32.9174860595812
"POINT (-96.6620224105926 32.9177070600307)",CLARA BARTON @ WALNUT - S - MB,25222,-96.6620224105926,32.9177070600307
"POINT (-96.789287867838 32.7795181047053)",TP ONLY CENTRAL & CADIZ,25315,-96.789287867838,32.7795181047053
"POINT (-96.8341579727612 32.6617871517355)",RACINE @ BLUEWOOD - S - NS,25540,-96.8341579727612,32.6617871517355
"POINT (-96.7558099974563 32.7167960628932)",SH 310 @ LINFIELD - N - FS,25652,-96.7558099974563,32.7167960628932
"POINT (-96.7943460748926 33.0530681967138)",PRESTON @ NUECES - N - FS,25720,-96.7943460748926,33.0530681967138
"POINT (-96.7781566836111 32.8418771000356)",SMU @ BOEDEKER - E - MB,25727,-96.7781566836111,32.8418771000356
"POINT (-96.824834892482 32.7590501409073)",COLORADO @ BALLARD - E - FS,25732,-96.824834892482,32.7590501409073
"POINT (-96.7476720006582 32.7150810561511)",FELLOWS @ HULL - W - NS,25761,-96.7476720006582,32.7150810561511
"POINT (-96.9590115525743 32.8954274223498)",MACARTHUR @ ROYAL - S - FS,25763,-96.9590115525743,32.8954274223498
"POINT (-96.9591955538109 32.8945404220909)",MACARTHUR @ ROYAL - N - MB,25766,-96.9591955538109,32.8945404220909
"POINT (-96.9170734646293 32.9385503824471)",VALWOOD @ HUTTON - E - MB,25836,-96.9170734646293,32.9385503824471
"POINT (-96.8447813014754 32.9872572647665)",TRINITY MILLS @ VAIL - W - MB,25867,-96.8447813014754,32.9872572647665
"POINT (-96.8057983340661 32.9619731747241)",ARAPAHO @ PRESTON - E - MB2,25876,-96.8057983340661,32.9619731747241
"POINT (-96.8282743148599 32.9758352258801)",WESTGROVE @ ADDISON - W - MB,25924,-96.8282743148599,32.9758352258801
"POINT (-96.691210807026 32.7934200552817)",ST FRANCIS @ SAMUELL - N - FS,25965,-96.691210807026,32.7934200552817
"POINT (-96.6916159425015 32.7493630532914)",HILLBURN @ BRUTON - N - FS,25974,-96.6916159425015,32.7493630532914
"POINT (-96.701259954279 32.7197960550886)",ELAM @ BISSONET - W - MB,25977,-96.701259954279,32.7197960550886
"POINT (-96.6832039378596 32.7079230559124)",KOMALTY @ MURDOCK - E - NS,25994,-96.6832039378596,32.7079230559124
"POINT (-96.6580139128573 32.7087520549933)",SEAGOVILLE @ ST AUGUSTINE - E - MB,26005,-96.6580139128573,32.7087520549933
"POINT (-96.8805747913642 32.7789592168669)",SINGLETON @ ESMALDA - W - NS,26022,-96.8805747913642,32.7789592168669
"POINT (-96.8499327114376 32.8224011994085)",HARRY HINES @ TREADWAY - N - FS,26086,-96.8499327114376,32.8224011994085
"POINT (-96.7959470622759 33.0584732031494)",PRESTON @ WHITESTONE - S - NS,26120,-96.7959470622759,33.0584732031494
"POINT (-96.7957750613032 33.0588512034868)",PRESTON @ WHITESTONE - N - FS,26121,-96.7957750613032,33.0588512034868
"POINT (-96.7972239769638 32.6857701100369)",RAMONA @ FIVE MILE - N - FS,26123,-96.7972239769638,32.6857701100369
"POINT (-96.8222934042623 32.9405612011164)",DALLAS N TOLLWAY @ INTERNATIONAL - S - FS,26195,-96.8222934042623,32.9405612011164
"POINT (-96.679219712793 32.8209790558925)",FERGUSON @ OATES - S - FS,26237,-96.679219712793,32.8209790558925
"POINT (-96.8407892974459 32.9872132563993)",TRINITY MILLS @WAYPOINT - E - NS,26284,-96.8407892974459,32.9872132563993
"POINT (-96.8721835064628 32.9084152790109)",WEBB CHAPEL @ FOREST - N - MB,26377,-96.8721835064628,32.9084152790109
"POINT (-96.9523135038253 32.926649439504)",MACARTHUR @ RANCH - S - FS,26380,-96.9523135038253,32.926649439504
"POINT (-96.9074073418694 32.998943406767)",FRANKFORD @ FAIRGATE - W - FS,26382,-96.9074073418694,32.998943406767
"POINT (-96.9592566369817 32.8383803697801)",MACARTHUR @ SH 183 - S - MB,26410,-96.9592566369817,32.8383803697801
"POINT (-96.9590736373558 32.8383733693284)",MACARTHUR @ SH 183 - N - FS,26411,-96.9590736373558,32.8383733693284
"POINT (-96.804225607454 32.8658571458942)",PRESTON @ NORTHWEST - S - NS,26468,-96.804225607454,32.8658571458942
"POINT (-96.8039566103968 32.865140145631)",PRESTON @ NORTHWEST - N - NS,26469,-96.8039566103968,32.865140145631
"POINT (-96.8158010310042 33.0780602551436)",LEGACY @ PARKWOOD - W - MB3,26477,-96.8158010310042,33.0780602551436
"POINT (-96.7774366840545 32.8421190990417)",SMU @ BOEDEKER - W - FS,26523,-96.7774366840545,32.8421190990417
"POINT (-96.742619607796 32.8659680587766)",SKILLMAN @ WALLING - S - FS,26550,-96.742619607796,32.8659680587766
"POINT (-96.9007559050081 32.6937922242015)",COUNTRY CREEK @ COUNTRY CREEK CT -  N - MB,26577,-96.9007559050081,32.6937922242015
"POINT (-96.8731898155893 32.7710702031967)",COMMERCE @ WESTMORELAND - E - FS,26584,-96.8731898155893,32.7710702031967
"POINT (-96.9168948178453 32.74771323979)",JEFFERSON @ WALTON WALKER - W - NS,26588,-96.9168948178453,32.74771323979
"POINT (-96.895050696541 32.8192512611432)",DIPLOMACY @ REGAL - W - NS,26600,-96.895050696541,32.8192512611432
"POINT (-96.7985968691371 32.7762581151169)",MARILLA @ AKARD - E - NS,26608,-96.7985968691371,32.7762581151169
"POINT (-96.7433879973824 32.7085630562411)",CHERBOURG @ DUTCH HARBOR - E - NS,26693,-96.7433879973824,32.7085630562411
"POINT (-96.8200270511349 33.0717252597503)",TENNYSON @ PARKWOOD - E - MB,26731,-96.8200270511349,33.0717252597503
"POINT (-96.6040583355322 32.9381330602842)",FIREWHEEL @ PLEASANT VALLEY - S - NS,26772,-96.6040583355322,32.9381330602842
"POINT (-96.6829098746786 32.7692120540776)",MILITARY @ BUCKNER - E - NS,26797,-96.6829098746786,32.7692120540776
"POINT (-96.6569899099056 32.7343800535272)",ST AUGUSTINE @ LAKE JUNE - S - NS,26814,-96.6569899099056,32.7343800535272
"POINT (-96.6570999116237 32.7104450553909)",ST AUGUSTINE @ OLD SEAGOVILLE - S -,26819,-96.6570999116237,32.7104450553909
"POINT (-96.6488319042765 32.7008530558657)",MASTERS @ US 175 - S - NS,26825,-96.6488319042765,32.7008530558657
"POINT (-96.6825338726726 32.7697030543353)",MILITARY @ BUCKNER - W - NS,26847,-96.6825338726726,32.7697030543353
"POINT (-96.6656328762358 32.7632450539155)",SCYENE @ PRAIRIE CREEK - E - NS,26848,-96.6656328762358,32.7632450539155
"POINT (-96.6743369269553 32.7337930542772)",HOLCOMB @ LAKE JUNE - S - FS,26861,-96.6743369269553,32.7337930542772
"POINT (-96.6577949104291 32.7339690536144)",LAKE JUNE @ ST AUGUSTINE - E - MB,26908,-96.6577949104291,32.7339690536144
"POINT (-96.6532718681105 32.7624160534122)",SCYENE @ ST AUGUSTINE - W - MB,26940,-96.6532718681105,32.7624160534122
"POINT (-96.7843379751799 32.711900094401)",SUNNYVALE @ OVERTON - S - NS,27086,-96.7843379751799,32.711900094401
"POINT (-96.7813419392588 32.7583830911)",LAMAR @ FOREST - N - FS,27110,-96.7813419392588,32.7583830911
"POINT (-96.8917259186916 32.6871322147707)",BRONZE @ COCKRELL HILL - E - NS,27160,-96.8917259186916,32.6871322147707
"POINT (-96.7718289896868 32.6938110811727)",BONNIE VIEW @ LEDBETTER - S - FS,27231,-96.7718289896868,32.6938110811727
"POINT (-96.8398024343029 32.9330652313124)",ALPHA @ MIDWAY - W - FS,27303,-96.8398024343029,32.9330652313124
"POINT (-97.0361485581789 32.8972425533275)",TERMINAL C @ ENTRY LL C21 - N - NS,27307,-97.0361485581789,32.8972425533275
"POINT (-97.0359485656287 32.8903955463371)",TERMINAL E @ NO ENTRY - N - NS,27313,-97.0359485656287,32.8903955463371
"POINT (-97.044965548311 32.9053815748236)",TERMINAL B @ ENTRY LL B23 - S - NS,27316,-97.044965548311,32.9053815748236
"POINT (-96.6504415957279 32.8536730569109)",WOODMEADOW @ FERGUSON - E - FS,27468,-96.6504415957279,32.8536730569109
"POINT (-96.6372496161552 32.8441000568196)",WOODMEADOW @ LA PRADA - E - MB8,27476,-96.6372496161552,32.8441000568196
"POINT (-96.9651335210714 32.9184934553155)",MARKET PLACE @ WALTON - E - FS,27579,-96.9651335210714,32.9184934553155
"POINT (-96.5446735066088 32.8648810562138)",IH 30 @ BASS PRO - S - FS,27781,-96.5446735066088,32.8648810562138
"POINT (-96.5676625538621 32.8516970561353)",IH 30 @ BOBTOWN - W - MB,27787,-96.5676625538621,32.8516970561353
"POINT (-96.7880348082628 32.7995161065576)",WASHINGTON @ MUNGER - W - FS,27822,-96.7880348082628,32.7995161065576
"POINT (-96.8631647169109 32.817331215721)",RIVER BEND @ BROOKRIVER - E - NS,27831,-96.8631647169109,32.817331215721
"POINT (-96.7186094108579 32.9231350603114)",WALNUT @ AUDELIA - E - NS,28059,-96.7186094108579,32.9231350603114
"POINT (-96.6828174168004 32.9178700596023)",JUPITER @ WALNUT - N - FS,28065,-96.6828174168004,32.9178700596023
"POINT (-96.6831934159387 32.9181830594837)",JUPITER @ WALNUT - S - NS,28066,-96.6831934159387,32.9181830594837
"POINT (-96.8044588520129 32.7807011238224)",ROSA PARKS PLAZA,28076,-96.8044588520129,32.7807011238224
"POINT (-96.7584210038001 32.6635260681437)",TIOGA @ SEBRING - W - NS,28079,-96.7584210038001,32.6635260681437
"POINT (-96.8038593548085 32.9540801689807)",BELT LINE @ PRESTON - W - NS,28103,-96.8038593548085,32.9540801689807
"POINT (-96.8063077601605 32.8124041347262)",LEMMON @ OAK LAWN - S - MB,28146,-96.8063077601605,32.8124041347262
"POINT (-96.7847116792116 32.8427731100474)",BISHOP @ SMU TURNAROUND - N - NS,28156,-96.7847116792116,32.8427731100474
"POINT (-96.9769566998719 32.7862073434728)",STORY @ SPANISH - N - MB,28161,-96.9769566998719,32.7862073434728
"POINT (-96.8510639782356 32.6477061709631)",WHEATLAND @ FELLOWSHIP - W - NS,28203,-96.8510639782356,32.6477061709631
"POINT (-96.8368441790071 33.0303212700636)",PLANO @ CHAPEL HILL - E - FS,28282,-96.8368441790071,33.0303212700636
"POINT (-96.9020827971524 32.7670732358201)",IH 30 @ CHALK HILL - W - NS,28357,-96.9020827971524,32.7670732358201
"POINT (-96.9020747997209 32.7657662345561)",IH 30 @ CHALK HILL - E - FS,28368,-96.9020747997209,32.7657662345561
"POINT (-96.8296533162546 32.9757152281137)",WESTGROVE @ ADDISON - E - FS,28416,-96.8296533162546,32.9757152281137
"POINT (-96.8905916091144 32.8620092822061)",SHADY TRAIL @ WILLOWBROOK - S - NS,28490,-96.8905916091144,32.8620092822061
"POINT (-96.8730677989161 32.7786242072097)",SINGLETON @ WESTMORELAND - E - FS,28492,-96.8730677989161,32.7786242072097
"POINT (-96.8733585007552 32.9111212826742)",WEBB CHAPEL @ FOREST - S - MB,28536,-96.8733585007552,32.9111212826742
"POINT (-96.6482824759845 32.8939340582788)",SATURN @ MILLER - S - FS,28538,-96.6482824759845,32.8939340582788
"POINT (-96.8155528356872 32.7832581377102)",RIVERFRONT @ CONTINENTAL - S - FS,28550,-96.8155528356872,32.7832581377102
"POINT (-96.6832706246964 32.8502210575973)",JUPITER @ GARLAND - S - MB,28587,-96.6832706246964,32.8502210575973
"POINT (-96.7889228683793 32.7794201036992)",CESAR CHAVEZ @ CANTON - N - MB,28593,-96.7889228683793,32.7794201036992
"POINT (-96.7897388663948 32.7799211047365)",CESAR CHAVEZ @ CANTON - S - FS,28594,-96.7897388663948,32.7799211047365
"POINT (-96.7664252513006 32.9781140968364)",CAMPBELL @ COIT - E - FS,28605,-96.7664252513006,32.9781140968364
"POINT (-96.8355577545713 32.8083111731996)",AMELIA COURT,28632,-96.8355577545713,32.8083111731996
"POINT (-96.9397178584702 32.7063842671767)",POTTER'S HOUSE @ ENTRANCE - W - FS,28715,-96.9397178584702,32.7063842671767
"POINT (-96.7004064480389 32.9097910595994)",PLANO @ FOREST - N - FS,28758,-96.7004064480389,32.9097910595994
"POINT (-96.7205613731873 32.9350550611585)",BUCKINGHAM @ AUDELIA - W - FS,28772,-96.7205613731873,32.9350550611585
"POINT (-96.720204373435 32.9348650609501)",BUCKINGHAM @ AUDELIA - E - NS,28786,-96.720204373435,32.9348650609501
"POINT (-96.7005954474293 32.9096900601005)",PLANO @ FOREST - S - NS,28801,-96.7005954474293,32.9096900601005
"POINT (-96.8378787483397 32.8102271768539)",PARKLAND HOSPITAL,28890,-96.8378787483397,32.8102271768539
"POINT (-96.8437517228811 32.818990188666)",UT SOUTHWEST NORTH CAMPUS,28891,-96.8437517228811,32.818990188666
"POINT (-96.6315686001812 32.8482340562539)",NORTHWEST @ LA PRADA - S - MB,28924,-96.6315686001812,32.8482340562539
"POINT (-96.7514454638191 32.9101330623658)",TPSLOB,28937,-96.7514454638191,32.9101330623658
"POINT (-96.7692774348285 32.9210140958592)",COIT @ BANNER - S - FS,28967,-96.7692774348285,32.9210140958592
"POINT (-96.8133674027644 32.9393741835515)",SPRING VALLEY @ MONTFORT - E - FS,28981,-96.8133674027644,32.9393741835515
"POINT (-96.7787162328698 32.9875791240667)",MEANDERING @ MCCALLUM - S - FS,29038,-96.7787162328698,32.9875791240667
"POINT (-96.8588157029729 32.8242582130549)",OAKBROOK @ PRUDENTIAL - S - NS,29085,-96.8588157029729,32.8242582130549
"POINT (-96.701550208919 32.9854030625349)",LOOKOUT @ PLANO - E - MB,29120,-96.701550208919,32.9854030625349
"POINT (-96.8036574185276 32.9319051629708)",PRESTON @ ALPHA - S - FS,29153,-96.8036574185276,32.9319051629708
"POINT (-96.7139392096653 32.9854760622449)",PALISADES BLDG,29214,-96.7139392096653,32.9854760622449
"POINT (-96.6817259322917 32.7489130531775)",BRUTON @ BUCKNER - W - MB,29257,-96.6817259322917,32.7489130531775
"POINT (-96.865925970939 32.6511211879548)",BAINBRIDGE @ IH 20 - S - MB,29261,-96.865925970939,32.6511211879548
"POINT (-96.8187534584489 32.9201831875909)",INWOOD @ JESUIT - S - MB,29262,-96.8187534584489,32.9201831875909
"POINT (-96.8568857918754 32.7871331922108)",BICKERS @ HAMPTON - E - NS,29276,-96.8568857918754,32.7871331922108
"POINT (-96.8547253516536 32.970651278034)",KELLER SPRINGS @ MARSH - E - FS,29363,-96.8547253516536,32.970651278034
"POINT (-96.6361634695941 32.894459058356)",MILLER @ 5TH - W - NS,29452,-96.6361634695941,32.894459058356
"POINT (-96.6363804684084 32.8949830584566)",5TH @ MILLER - S - MB,29456,-96.6363804684084,32.8949830584566
"POINT (-96.6483583641911 32.9318670604378)",GARLAND @ BUCKINGHAM - S - NS,29505,-96.6483583641911,32.9318670604378
"POINT (-96.6481603646933 32.9318360603061)",GARLAND @ BUCKINGHAM - N - FS,29506,-96.6481603646933,32.9318360603061
"POINT (-96.614255404654 32.9145140586899)",WALNUT @ COUNTRY CLUB - W - FS,29536,-96.614255404654,32.9145140586899
"POINT (-96.670003136472 33.0096220685916)",SUMMIT @ KLEIN - E - NS,29641,-96.670003136472,33.0096220685916
"POINT (-96.7443218595666 32.7905170563398)",BEEMAN @ CULVER - N - FS,29681,-96.7443218595666,32.7905170563398
"POINT (-96.8431979329785 32.7062541596416)",NAVAJO @ KIEST - N - FS,29683,-96.8431979329785,32.7062541596416
"POINT (-96.8432669324328 32.7060141598379)",NAVAJO @ KIEST - S - NS,29684,-96.8432669324328,32.7060141598379
"POINT (-96.9396785650355 32.8860703814357)",CUSTOMER @ LAS COLINAS - W - MB,29703,-96.9396785650355,32.8860703814357
"POINT (-96.9085148626395 32.7208842318154)",DUNCANVILLE @ ILLINOIS - N - FS,29758,-96.9085148626395,32.7208842318154
"POINT (-96.6496353690451 32.9305820601868)",BUCKINGHAM @ GARLAND - E - MB,29775,-96.6496353690451,32.9305820601868
"POINT (-96.7138608258567 32.7931260554403)",SAMUELL @ TREW - W - NS,29836,-96.7138608258567,32.7931260554403
"POINT (-96.7378407943946 32.8085560567884)",LINDSLEY @ TENISON MEMORIAL - S - MB,29837,-96.7378407943946,32.8085560567884
"POINT (-96.737507794185 32.8085720563596)",LINDSLEY @ SHADYSIDE - N - MB,29838,-96.737507794185,32.8085720563596
"POINT (-96.8229909508093 32.7013051378274)",BECKLEY @ OVERTON - S - MB,29874,-96.8229909508093,32.7013051378274
"POINT (-96.9208638301991 32.7362712449281)",KEENELAND @ WALTON WALKER - E - NS,29905,-96.9208638301991,32.7362712449281
"POINT (-96.7944198665685 32.7783251102079)",YOUNG @ ST PAUL - E - FS,29974,-96.7944198665685,32.7783251102079
"POINT (-96.9906505387007 32.9118704950766)",ROYAL @ BENT BRANCH - W - MB,29976,-96.9906505387007,32.9118704950766
"POINT (-96.8048148610681 32.7771391227503)",WOOD @ MARKET - W - MB,30052,-96.8048148610681,32.7771391227503
"POINT (-96.9654755209769 32.9186884568461)",MARKET PLACE @ WALTON - W - NS,30094,-96.9654755209769,32.9186884568461
"POINT (-96.8653232999088 32.9969193142206)",FRANKFORD @ KELLY - E - FS,30117,-96.8653232999088,32.9969193142206
"POINT (-96.8473172459993 33.0097402809074)",LINA @ ROSEMEADE - N - NS,30118,-96.8473172459993,33.0097402809074
"POINT (-96.7470794685984 32.9083570601585)",GREENVILLE @ FOREST - N - MB,30167,-96.7470794685984,32.9083570601585
"POINT (-96.6552553087485 32.9513830609378)",APOLLO @ GARLAND - E - MB,30205,-96.6552553087485,32.9513830609378
"POINT (-96.6549573078686 32.9514290610381)",APOLLO @ BUTTERMILK - W - MB,30207,-96.6549573078686,32.9514290610381
"POINT (-96.7093591895263 32.9916480626101)",AT&T BUILDING,30267,-96.7093591895263,32.9916480626101
"POINT (-96.8661709746299 32.6476451879309)",WHEATLAND @ OLD HICKORY - W - FS,30278,-96.8661709746299,32.6476451879309
"POINT (-96.7732674686796 32.9108871024974)",MEDICAL CITY - BUILDING A,30291,-96.7732674686796,32.9108871024974
"POINT (-96.8456527085946 32.8240481935332)",FOREST PARK @ TREADWAY - N - MB,30323,-96.8456527085946,32.8240481935332
"POINT (-96.7543749728833 32.7566580594275)",MALCOLM X BLVD TRANSFER LOCATION,30337,-96.7543749728833,32.7566580594275
"POINT (-96.7782032312652 32.9879131234645)",MCCALLUM @ MEANDERING - E - FS,30398,-96.7782032312652,32.9879131234645
"POINT (-96.8774915689944 32.8808612730045)",WALNUT HILL @ BROCKBANK - E - MB,30400,-96.8774915689944,32.8808612730045
"POINT (-96.8775305690776 32.8810742730122)",WALNUT HILL @ MONROE - W - MB,30423,-96.8775305690776,32.8810742730122
"POINT (-96.8026179826096 32.6675621167854)",HIDDEN VALLEY @ QUARTET - W - NS,30448,-96.8026179826096,32.6675621167854
"POINT (-96.7113312313915 32.9787530626577)",LAWNVIEW @ LAKESIDE - N - NS,30468,-96.7113312313915,32.9787530626577
"POINT (-96.6871608391133 32.7819040549776)",WIMBELTON @ CHARIOT - N - NS,30473,-96.6871608391133,32.7819040549776
"POINT (-96.7460389237973 32.7715920557575)",SPRING @ LAGOW - W - NS,30477,-96.7460389237973,32.7715920557575
